0	1.9E-5
1	1.9022314942E-5
2	1.9035843277E-5
3	1.9038970809E-5
4	1.906567726E-5
5	1.909351376E-5
6	1.9111768179E-5
7	1.9154819103E-5
8	1.9182523591E-5
9	1.920119158E-5
10	1.923451768E-5
11	1.9227847311E-5
12	1.9242485334E-5
13	1.9244244681E-5
14	1.9272084895E-5
15	1.9305165326E-5
16	1.9310880452E-5
17	1.9336913528E-5
18	1.9392582924E-5
19	1.939863723E-5
20	1.9414499365E-5
21	1.9444331937E-5
22	1.9463562314E-5
23	1.9497242892E-5
24	1.9523752994E-5
25	1.95539444E-5
26	1.9585221627E-5
27	1.9609919599E-5
28	1.9611973188E-5
29	1.9626785306E-5
30	1.9633135933E-5
31	1.9663689132E-5
32	1.968045525E-5
33	1.969683039E-5
34	1.9717116298E-5
35	1.9757290964E-5
36	1.9786424108E-5
37	1.9796942126E-5
38	1.9842587763E-5
39	1.989789248E-5
40	1.9935780162E-5
41	1.9946611442E-5
42	1.9963987089E-5
43	2.0032645852E-5
44	2.0054718184E-5
45	2.0070569243E-5
46	2.0097432145E-5
47	2.0117601997E-5
48	2.014045767E-5
49	2.0137753384E-5
50	2.01487543E-5
51	2.0168733643E-5
52	2.0190909754E-5
53	2.0198721502E-5
54	2.0216297916E-5
55	2.0236861582E-5
56	2.0263399419E-5
57	2.0313180376E-5
58	2.0334744918E-5
59	2.0371390824E-5
60	2.0393678117E-5
61	2.0408613739E-5
62	2.0462474038E-5
63	2.0478422728E-5
64	2.0509890346E-5
65	2.0501680475E-5
66	2.0524294771E-5
67	2.0557006321E-5
68	2.0578371715E-5
69	2.060820926E-5
70	2.0626683036E-5
71	2.0627675147E-5
72	2.062659463E-5
73	2.0629622502E-5
74	2.0649137214E-5
75	2.0667843586E-5
76	2.0685696133E-5
77	2.0708490421E-5
78	2.0716302554E-5
79	2.0750800026E-5
80	2.0744250643E-5
81	2.0775148605E-5
82	2.0768214726E-5
83	2.0789968387E-5
84	2.081289657E-5
85	2.0835790066E-5
86	2.0854062227E-5
87	2.0854371861E-5
88	2.0881879344E-5
89	2.0888468567E-5
90	2.0887990399E-5
91	2.0907432283E-5
92	2.0933271834E-5
93	2.0983768342E-5
94	2.1002556139E-5
95	2.1017984881E-5
96	2.1054015261E-5
97	2.1098777124E-5
98	2.1107683725E-5
99	2.1121459149E-5
100	2.1152812734E-5
101	2.1189946709E-5
102	2.1200790706E-5
103	2.1264669557E-5
104	2.1300978521E-5
105	2.1324156263E-5
106	2.1346241461E-5
107	2.1354767014E-5
108	2.1361804055E-5
109	2.1367508168E-5
110	2.1388229417E-5
111	2.1392958786E-5
112	2.1419959131E-5
113	2.1471361567E-5
114	2.1511405246E-5
115	2.1526087115E-5
116	2.1540722108E-5
117	2.1570908562E-5
118	2.1609888618E-5
119	2.1633613039E-5
120	2.1604479648E-5
121	2.1613830483E-5
122	2.1613726683E-5
123	2.1638296373E-5
124	2.1698120769E-5
125	2.1703997579E-5
126	2.1721824825E-5
127	2.1743920134E-5
128	2.1766664723E-5
129	2.1789557022E-5
130	2.1814991678E-5
131	2.1844165437E-5
132	2.1885898943E-5
133	2.1926799212E-5
134	2.1968317281E-5
135	2.1960485848E-5
136	2.1983369069E-5
137	2.2023397481E-5
138	2.2043807353E-5
139	2.207018894E-5
140	2.2116087062E-5
141	2.2133121597E-5
142	2.215917663E-5
143	2.2183638721E-5
144	2.221238835E-5
145	2.2245527783E-5
146	2.2266643981E-5
147	2.2306273882E-5
148	2.2330492144E-5
149	2.2371830739E-5
150	2.2394801014E-5
151	2.2428948554E-5
152	2.2461566432E-5
153	2.2480894952E-5
154	2.2474008775E-5
155	2.2521340712E-5
156	2.2555335323E-5
157	2.256731122E-5
158	2.2588435425E-5
159	2.2602338652E-5
160	2.2617950552E-5
161	2.2623025551E-5
162	2.2658335718E-5
163	2.267894625E-5
164	2.2694658088E-5
165	2.270301166E-5
166	2.2726061993E-5
167	2.2738637266E-5
168	2.276365963E-5
169	2.2773833381E-5
170	2.2779138065E-5
171	2.2798344949E-5
172	2.2820777355E-5
173	2.2837369918E-5
174	2.2881995414E-5
175	2.2897723129E-5
176	2.2908433696E-5
177	2.2895159991E-5
178	2.2905106656E-5
179	2.2951664961E-5
180	2.2980646758E-5
181	2.2996617937E-5
182	2.3023774145E-5
183	2.3017408278E-5
184	2.3035726491E-5
185	2.3032838563E-5
186	2.3042832328E-5
187	2.3077230182E-5
188	2.3105874954E-5
189	2.3143849239E-5
190	2.3157001607E-5
191	2.3156389628E-5
192	2.3151239322E-5
193	2.3171713454E-5
194	2.3192874063E-5
195	2.3222198569E-5
196	2.3237900232E-5
197	2.3281206386E-5
198	2.3296531581E-5
199	2.3349387974E-5
200	2.3409590294E-5
201	2.3412011094E-5
202	2.3416781094E-5
203	2.3467611421E-5
204	2.3480885295E-5
205	2.3485680925E-5
206	2.3493338025E-5
207	2.3528690342E-5
208	2.3539662656E-5
209	2.3537418958E-5
210	2.3580608441E-5
211	2.3638210529E-5
212	2.3654958721E-5
213	2.3651957683E-5
214	2.3704109881E-5
215	2.3726039931E-5
216	2.3740567448E-5
217	2.3782791225E-5
218	2.3785240326E-5
219	2.3790378904E-5
220	2.383279842E-5
221	2.3867706098E-5
222	2.3877925449E-5
223	2.3915082018E-5
224	2.3925333331E-5
225	2.3973249578E-5
226	2.404638943E-5
227	2.4089162697E-5
228	2.412880459E-5
229	2.4152860085E-5
230	2.417004476E-5
231	2.4217982098E-5
232	2.4234652739E-5
233	2.4267666377E-5
234	2.429918701E-5
