0	6.960180871E-3	6.960180871E-3
1	7.1592233065E-3	7.1510823067E-3
2	7.4016306048E-3	7.3919331415E-3
3	7.6973255215E-3	7.684503725E-3
4	7.9378341797E-3	7.9254474828E-3
5	8.20300963E-3	8.1879122295E-3
6	8.4424145114E-3	8.4302158495E-3
7	8.6289377439E-3	8.6179831995E-3
8	8.7687877119E-3	8.7576301035E-3
9	8.8662805731E-3	8.854467306E-3
10	8.9775164289E-3	8.9640034494E-3
11	9.0921515293E-3	9.0775030346E-3
12	9.1784543818E-3	9.1633516045E-3
13	9.2369917404E-3	9.2227878063E-3
14	9.2980590254E-3	9.282957554E-3
15	9.354349187E-3	9.3386676217E-3
16	9.4070169517E-3	9.3901637992E-3
17	9.4604667632E-3	9.4435006783E-3
18	9.5145645214E-3	9.4980901531E-3
19	9.5503166235E-3	9.5335776984E-3
20	9.5870925302E-3	9.5703328994E-3
21	9.6204673649E-3	9.603585229E-3
22	9.6589806026E-3	9.6403781654E-3
23	9.6853318224E-3	9.6670919609E-3
24	9.7114178653E-3	9.6918801641E-3
25	9.733901041E-3	9.7141464582E-3
26	9.7540817401E-3	9.7333193296E-3
27	9.7912613043E-3	9.7693599543E-3
28	9.8308551385E-3	9.8103376331E-3
29	9.8599270766E-3	9.8397623052E-3
30	9.8919591202E-3	9.8728720416E-3
31	9.9200490626E-3	9.9019177545E-3
32	9.9457994435E-3	9.9275103452E-3
33	9.9843835091E-3	9.966266971E-3
34	1.0019303825E-2	1.0000650401E-2
35	1.0042691432E-2	1.0023399518E-2
36	1.0062968945E-2	1.0044159636E-2
37	1.0095312291E-2	1.0075764599E-2
38	1.0121401578E-2	1.010119303E-2
39	1.0146807972E-2	1.012736938E-2
40	1.0168156719E-2	1.0149606376E-2
41	1.019550435E-2	1.0178041556E-2
42	1.0218841978E-2	1.0201030438E-2
43	1.0246940648E-2	1.0228775217E-2
44	1.0279289815E-2	1.0261782675E-2
45	1.0306344912E-2	1.0288762045E-2
46	1.0332793394E-2	1.031375827E-2
47	1.0352505657E-2	1.0332224718E-2
48	1.0381614218E-2	1.0363201437E-2
49	1.0419495645E-2	1.0402061194E-2
50	1.0444387458E-2	1.0426776607E-2
51	1.0467318876E-2	1.0449257638E-2
52	1.0488581755E-2	1.0470945589E-2
53	1.051420317E-2	1.049722086E-2
54	1.0538211373E-2	1.052161393E-2
55	1.0559576207E-2	1.0543564744E-2
56	1.0582914683E-2	1.0567675656E-2
57	1.0603821722E-2	1.0588037381E-2
58	1.0629116913E-2	1.0612504842E-2
59	1.0656816881E-2	1.0640425148E-2
60	1.0681492885E-2	1.0664376694E-2
61	1.0702822959E-2	1.068637989E-2
62	1.0723624991E-2	1.0706921789E-2
63	1.0747083018E-2	1.0730608309E-2
64	1.0755057722E-2	1.0737341255E-2
65	1.0774969889E-2	1.0757932325E-2
66	1.0789994815E-2	1.0772758748E-2
67	1.080674178E-2	1.0789143495E-2
68	1.0825445974E-2	1.0807265906E-2
69	1.084640807E-2	1.0829053538E-2
70	1.086084251E-2	1.0841750862E-2
71	1.087957722E-2	1.0860961993E-2
72	1.0899737226E-2	1.0880809467E-2
73	1.0925259924E-2	1.090615224E-2
74	1.0941356942E-2	1.0922211442E-2
75	1.096042572E-2	1.0941328538E-2
76	1.0977152936E-2	1.0958189958E-2
77	1.0993788022E-2	1.0975120725E-2
78	1.1017980804E-2	1.1000443224E-2
79	1.1030914261E-2	1.1013723466E-2
80	1.104906043E-2	1.1030639413E-2
81	1.1073604915E-2	1.1054167816E-2
82	1.1091894549E-2	1.1072405312E-2
83	1.1113209305E-2	1.1093039547E-2
84	1.1134992514E-2	1.1112715389E-2
85	1.114998338E-2	1.1127563504E-2
86	1.1160160232E-2	1.1138681017E-2
87	1.1176936584E-2	1.1156076279E-2
88	1.1183932954E-2	1.1163261127E-2
89	1.1197953511E-2	1.1177747286E-2
90	1.121882144E-2	1.119874277E-2
91	1.1232576096E-2	1.1211259251E-2
92	1.1250696122E-2	1.1228518675E-2
93	1.1255870504E-2	1.1233779651E-2
94	1.1269018308E-2	1.124691515E-2
95	1.1282995143E-2	1.1261322457E-2
96	1.1290163101E-2	1.1269543362E-2
97	1.130514267E-2	1.1284899465E-2
98	1.1319678234E-2	1.129918524E-2
99	1.1334456439E-2	1.1313894136E-2
100	1.1357214783E-2	1.1336967633E-2
101	1.1378656364E-2	1.1358799036E-2
102	1.1400153971E-2	1.1379503935E-2
103	1.1413275369E-2	1.1392923151E-2
104	1.1423366721E-2	1.1402708187E-2
105	1.1435510889E-2	1.1415109678E-2
106	1.1458457571E-2	1.1438742656E-2
107	1.1470824573E-2	1.1451212259E-2
108	1.1493405675E-2	1.1473712159E-2
109	1.1509905052E-2	1.1490058485E-2
110	1.1534525868E-2	1.1514758075E-2
111	1.1556178021E-2	1.1536793472E-2
112	1.156952701E-2	1.1550216082E-2
113	1.1582226021E-2	1.1563587261E-2
114	1.1594780303E-2	1.1576243633E-2
115	1.1617423772E-2	1.1599536458E-2
116	1.1629895718E-2	1.1611595017E-2
117	1.1646478065E-2	1.1628993502E-2
118	1.1667822193E-2	1.1651426304E-2
119	1.1678735009E-2	1.1661624077E-2
120	1.1698493088E-2	1.1680736539E-2
121	1.1711045609E-2	1.1692680394E-2
122	1.1724521739E-2	1.1706065642E-2
123	1.1741163504E-2	1.1722487229E-2
124	1.1761080899E-2	1.1742663987E-2
125	1.1778546455E-2	1.1759461167E-2
126	1.17908504E-2	1.1771965939E-2
127	1.1803923576E-2	1.1784113312E-2
128	1.1821007318E-2	1.1801113957E-2
129	1.1833850004E-2	1.181384428E-2
130	1.184922528E-2	1.1828143927E-2
131	1.1872659833E-2	1.1850930462E-2
132	1.189141624E-2	1.1870077364E-2
133	1.1906220204E-2	1.1885029741E-2
134	1.1912338815E-2	1.1891080081E-2
135	1.1924716753E-2	1.1904217603E-2
136	1.194015665E-2	1.1919889264E-2
137	1.1958488922E-2	1.1937758745E-2
138	1.1974289047E-2	1.195354568E-2
139	1.1993397852E-2	1.1971798769E-2
140	1.2002049587E-2	1.1980984242E-2
141	1.2018718051E-2	1.1998566966E-2
142	1.2036514987E-2	1.201620195E-2
143	1.2046366672E-2	1.2026618965E-2
144	1.2061660024E-2	1.204290688E-2
145	1.2074106933E-2	1.2056173241E-2
146	1.2087305691E-2	1.2070463908E-2
147	1.2099404008E-2	1.2081886525E-2
148	1.2116414063E-2	1.2098750052E-2
149	1.2124177616E-2	1.2107254899E-2
150	1.2141025347E-2	1.2124752655E-2
151	1.2156019522E-2	1.2139841907E-2
152	1.216555195E-2	1.2150392495E-2
153	1.2178044074E-2	1.2161504934E-2
154	1.2191693137E-2	1.2174292845E-2
155	1.2208080456E-2	1.2190605952E-2
156	1.222097406E-2	1.2202959978E-2
157	1.2241504014E-2	1.2222487575E-2
158	1.2255708674E-2	1.2236805547E-2
159	1.226809576E-2	1.2248373945E-2
160	1.2284505145E-2	1.2264693518E-2
161	1.2297055075E-2	1.2276945941E-2
162	1.2310521306E-2	1.228952712E-2
163	1.2321606308E-2	1.230161687E-2
164	1.2337278319E-2	1.2316653565E-2
165	1.2349227557E-2	1.2329675932E-2
166	1.2367021565E-2	1.2347463068E-2
167	1.2383479059E-2	1.2364050844E-2
168	1.2399887254E-2	1.2381363452E-2
169	1.2420088305E-2	1.2401283337E-2
170	1.2432010048E-2	1.2412505003E-2
171	1.2444113206E-2	1.24246567E-2
172	1.2454284216E-2	1.2434444572E-2
173	1.2467835651E-2	1.2448118876E-2
174	1.2481973365E-2	1.246228769E-2
175	1.2488176441E-2	1.246672161E-2
176	1.2504963538E-2	1.2483076703E-2
177	1.2519987044E-2	1.2498103793E-2
178	1.253352708E-2	1.2511659763E-2
179	1.2550836274E-2	1.2528420415E-2
180	1.2567888956E-2	1.2544902554E-2
181	1.2587804976E-2	1.2564832452E-2
182	1.2599144546E-2	1.2578002256E-2
183	1.2609495341E-2	1.2590214389E-2
184	1.2623006598E-2	1.2604623151E-2
185	1.2634751899E-2	1.2616816281E-2
186	1.2645272959E-2	1.262750717E-2
187	1.2657905327E-2	1.2640526097E-2
188	1.2675313505E-2	1.2657912464E-2
189	1.2690085053E-2	1.2673171843E-2
190	1.2701283424E-2	1.268307763E-2
191	1.2715160105E-2	1.2696998222E-2
192	1.2722612699E-2	1.2705225264E-2
193	1.2738869544E-2	1.2721106995E-2
194	1.2752756265E-2	1.2735002107E-2
195	1.2772983153E-2	1.275530093E-2
