0	6.960180871E-3	6.960180871E-3
1	1.0715530827E-2	1.0676440901E-2
2	1.342061764E-2	1.3367251607E-2
3	1.6674752317E-2	1.6557438033E-2
4	1.9589319066E-2	1.9464405188E-2
5	2.1176938971E-2	2.1024034099E-2
6	2.2902525828E-2	2.2794835418E-2
7	2.4572351039E-2	2.4508610121E-2
8	2.5648118561E-2	2.5568587282E-2
9	2.6506784173E-2	2.6419998471E-2
10	2.7154478636E-2	2.7078100361E-2
11	2.7544155493E-2	2.7475824705E-2
12	2.774543153E-2	2.7661296426E-2
13	2.8227685328E-2	2.8156304938E-2
14	2.8547944089E-2	2.8479146838E-2
15	2.8806654855E-2	2.8738031962E-2
16	2.9133806672E-2	2.9069198273E-2
17	2.9397626445E-2	2.9347395009E-2
18	2.9638815802E-2	2.9586203289E-2
19	2.9825755478E-2	2.9763197112E-2
20	3.0091819063E-2	3.0009652792E-2
21	3.0240440226E-2	3.0153808385E-2
22	3.0482199261E-2	3.0402435102E-2
23	3.0693501652E-2	3.0618414504E-2
24	3.0853769963E-2	3.0762122339E-2
25	3.1062879069E-2	3.0968913541E-2
26	3.1255790311E-2	3.1154343319E-2
27	3.1360433908E-2	3.1262819206E-2
28	3.1649115811E-2	3.152323231E-2
29	3.1840038731E-2	3.1693866061E-2
30	3.2043894696E-2	3.1882137178E-2
31	3.2281187947E-2	3.2129560188E-2
32	3.2391157748E-2	3.2219376222E-2
33	3.2626960078E-2	3.2452734549E-2
34	3.2762257911E-2	3.260358145E-2
35	3.2863685022E-2	3.2694681008E-2
36	3.3109474486E-2	3.2929165676E-2
37	3.3353566482E-2	3.3166443292E-2
38	3.359141051E-2	3.3390092846E-2
39	3.3855170216E-2	3.3634932023E-2
40	3.4063214369E-2	3.3848602863E-2
41	3.4203888619E-2	3.4000225304E-2
42	3.4349351213E-2	3.4136087714E-2
43	3.4510313486E-2	3.4282907923E-2
44	3.470634984E-2	3.4465599228E-2
45	3.49153346E-2	3.4664550222E-2
46	3.5107196074E-2	3.4867137512E-2
47	3.5304351521E-2	3.5054340932E-2
48	3.5484904444E-2	3.5222737148E-2
49	3.5652624681E-2	3.5400319873E-2
50	3.5957163599E-2	3.5707428305E-2
51	3.6072368407E-2	3.5826023881E-2
52	3.6253884467E-2	3.5989974058E-2
53	3.6403879255E-2	3.6137110612E-2
54	3.6593278636E-2	3.6337443054E-2
55	3.6766570029E-2	3.6506486533E-2
56	3.6945059331E-2	3.6696295744E-2
57	3.7086224668E-2	3.6852881939E-2
58	3.7282609564E-2	3.7049161612E-2
59	3.7373984344E-2	3.7159085162E-2
60	3.7536167293E-2	3.7325399983E-2
61	3.7705401455E-2	3.7512052327E-2
62	3.7897445739E-2	3.7712189248E-2
63	3.810617696E-2	3.7948231784E-2
64	3.8310973036E-2	3.816348603E-2
65	3.8501968164E-2	3.8365385827E-2
66	3.8682120621E-2	3.8551266613E-2
67	3.8914656123E-2	3.876810101E-2
68	3.9064663119E-2	3.8922406486E-2
69	3.9123107622E-2	3.8966553561E-2
70	3.9297326186E-2	3.9131824056E-2
71	3.9408647312E-2	3.9260740401E-2
72	3.9526058901E-2	3.9382588616E-2
73	3.9734594619E-2	3.9589780156E-2
74	3.9872059408E-2	3.971555594E-2
75	4.0074510505E-2	3.9897068995E-2
76	4.0284548242E-2	4.0084997201E-2
77	4.0418917005E-2	4.0219993201E-2
78	4.066675672E-2	4.0472017E-2
79	4.0780150946E-2	4.0597806611E-2
80	4.0920746024E-2	4.0771446505E-2
81	4.1038667655E-2	4.0879591958E-2
82	4.1261576231E-2	4.1061364578E-2
83	4.1447019159E-2	4.1239559794E-2
84	4.1635344397E-2	4.1425386482E-2
85	4.1864440947E-2	4.1639447353E-2
86	4.202495876E-2	4.178300577E-2
87	4.2195604893E-2	4.1958501342E-2
88	4.2470532209E-2	4.2235048293E-2
89	4.2733792668E-2	4.2498415163E-2
90	4.2904091198E-2	4.2682246715E-2
91	4.3090910826E-2	4.2873004064E-2
92	4.329525059E-2	4.3079296634E-2
93	4.3490787852E-2	4.3266047208E-2
94	4.3613207768E-2	4.3384779062E-2
95	4.383177193E-2	4.3585414736E-2
96	4.3973657123E-2	4.3729252885E-2
97	4.4133196123E-2	4.3919611521E-2
98	4.4300519424E-2	4.4109186777E-2
99	4.4432798337E-2	4.4245876267E-2
100	4.4588232979E-2	4.4404713347E-2
101	4.4817112214E-2	4.4629383543E-2
102	4.5039547638E-2	4.483420015E-2
103	4.5197619744E-2	4.4984785825E-2
104	4.5321796411E-2	4.5095460709E-2
105	4.5501192279E-2	4.5290176542E-2
106	4.5719483317E-2	4.5489989349E-2
107	4.5956226875E-2	4.5738694653E-2
108	4.6145880619E-2	4.5948235457E-2
109	4.6324986555E-2	4.6145311302E-2
110	4.6516884544E-2	4.6349481069E-2
111	4.6817601897E-2	4.66545218E-2
112	4.7105362952E-2	4.6952129848E-2
113	4.7320680729E-2	4.7159409462E-2
114	4.7537378004E-2	4.7405786027E-2
115	4.7757372271E-2	4.760346368E-2
116	4.7935122594E-2	4.7813651654E-2
117	4.8073662595E-2	4.7957646254E-2
118	4.8288886425E-2	4.8177662684E-2
119	4.8411496847E-2	4.8304784467E-2
120	4.8643876054E-2	4.8568419536E-2
121	4.8788593511E-2	4.8712944433E-2
122	4.8993860797E-2	4.8941926727E-2
123	4.9167688938E-2	4.9133681315E-2
124	4.934061785E-2	4.9306035215E-2
125	4.9521901989E-2	4.9465817873E-2
126	4.9739149817E-2	4.9685314526E-2
127	4.9902340981E-2	4.98628262E-2
128	5.0093424377E-2	5.0049955846E-2
129	5.0235680809E-2	5.0180296645E-2
130	5.0390739992E-2	5.0338086368E-2
131	5.0552528157E-2	5.0525563003E-2
132	5.0742725857E-2	5.0734210734E-2
133	5.0904629661E-2	5.0898440365E-2
134	5.1073584895E-2	5.1072098397E-2
135	5.1260175279E-2	5.1263545983E-2
136	5.1374702028E-2	5.1387393788E-2
137	5.1565914848E-2	5.1589679221E-2
138	5.1809566817E-2	5.1836288044E-2
139	5.2091794791E-2	5.2099956291E-2
140	5.2239809487E-2	5.2253599252E-2
141	5.237328876E-2	5.2384357272E-2
142	5.2524230477E-2	5.253954427E-2
143	5.2681285705E-2	5.2682993661E-2
144	5.2791046256E-2	5.2825612672E-2
145	5.2991132139E-2	5.302391223E-2
146	5.3175097836E-2	5.3208141294E-2
147	5.3318560334E-2	5.3340755033E-2
148	5.3547419771E-2	5.3578844495E-2
149	5.3694873915E-2	5.372228157E-2
150	5.3895067209E-2	5.3916725695E-2
151	5.4146750393E-2	5.4191846919E-2
152	5.428275021E-2	5.4315695976E-2
153	5.4458442498E-2	5.4500214027E-2
154	5.4619985588E-2	5.4658339573E-2
155	5.4763728573E-2	5.4806178605E-2
156	5.4886649047E-2	5.4934618818E-2
157	5.5118007781E-2	5.5141710756E-2
158	5.5294021116E-2	5.5335714367E-2
159	5.5511340067E-2	5.5587851941E-2
160	5.5761766456E-2	5.583705392E-2
161	5.593390505E-2	5.6022378141E-2
162	5.6053581948E-2	5.6127290708E-2
163	5.6170304112E-2	5.6268078818E-2
164	5.6328328283E-2	5.6430448128E-2
165	5.6453968991E-2	5.6545727768E-2
166	5.6619648173E-2	5.6716491315E-2
167	5.6869191593E-2	5.6979366368E-2
168	5.703537043E-2	5.7127625795E-2
169	5.7268063506E-2	5.7362148755E-2
170	5.7413696148E-2	5.750281274E-2
171	5.7662106123E-2	5.7770234937E-2
172	5.7948667038E-2	5.8059229497E-2
173	5.8174926246E-2	5.8286630878E-2
174	5.8357971435E-2	5.8460806436E-2
175	5.8616614177E-2	5.8726013935E-2
176	5.8813780856E-2	5.8913616622E-2
177	5.8942503321E-2	5.903047329E-2
178	5.9135146336E-2	5.9215742642E-2
179	5.9330307009E-2	5.941488853E-2
180	5.9616668784E-2	5.9699260306E-2
181	5.9790719431E-2	5.9874580515E-2
182	6.0043752604E-2	6.0125723023E-2
183	6.0233233123E-2	6.031715432E-2
184	6.0442835592E-2	6.0529279568E-2
185	6.0578718193E-2	6.0673904392E-2
186	6.0797523831E-2	6.0885309274E-2
187	6.1044345081E-2	6.112195888E-2
188	6.1251121319E-2	6.1322752136E-2
189	6.1471534057E-2	6.1538986121E-2
190	6.1639574292E-2	6.1702638577E-2
191	6.1819140012E-2	6.1863422726E-2
192	6.2030668194E-2	6.2075537598E-2
193	6.217224644E-2	6.2227764171E-2
194	6.2305711356E-2	6.2349586202E-2
195	6.2472654962E-2	6.2520710766E-2
196	6.2579581094E-2	6.2632706642E-2
197	6.2722432417E-2	6.2766011365E-2
198	6.2976303349E-2	6.3020844141E-2
199	6.3147559821E-2	6.3195418616E-2
200	6.324160865E-2	6.3278631373E-2
201	6.3356091262E-2	6.3409235011E-2
202	6.3519702894E-2	6.3565849861E-2
203	6.3692001651E-2	6.3729124859E-2
204	6.3832805404E-2	6.3863904553E-2
205	6.4077966845E-2	6.4113575023E-2
206	6.4315689107E-2	6.4351550141E-2
207	6.4615796547E-2	6.4657975055E-2
208	6.4875143144E-2	6.4913951966E-2
209	6.5067331794E-2	6.5107628501E-2
210	6.5313627445E-2	6.5336409409E-2
211	6.5514923297E-2	6.554674105E-2
212	6.5765663989E-2	6.5803679298E-2
213	6.5944014344E-2	6.5983275967E-2
214	6.6170817425E-2	6.6212980261E-2
215	6.6340932728E-2	6.6367498263E-2
216	6.6594110643E-2	6.6620659657E-2
217	6.6818825617E-2	6.6854113476E-2
218	6.7051550739E-2	6.709037533E-2
219	6.7258237554E-2	6.7297135569E-2
220	6.7482480265E-2	6.7543366038E-2
221	6.7653581415E-2	6.7694720172E-2
222	6.7896975685E-2	6.7940654343E-2
223	6.8092784713E-2	6.8136742922E-2
224	6.8322284898E-2	6.8342728959E-2
225	6.8495055327E-2	6.8529665624E-2
226	6.8726425785E-2	6.8774832915E-2
227	6.8902928354E-2	6.8948454968E-2
228	6.9074522824E-2	6.9102340428E-2
229	6.9249094666E-2	6.9278680668E-2
230	6.9487252152E-2	6.9529333614E-2
231	6.9691876212E-2	6.9740728474E-2
232	6.9886015565E-2	6.9947749463E-2
233	7.0055791491E-2	7.0112711669E-2
234	7.0300497539E-2	7.0352089525E-2
235	7.0504405871E-2	7.054148319E-2
236	7.0761537292E-2	7.0788168087E-2
237	7.0907169577E-2	7.0944801273E-2
238	7.1123264428E-2	7.1145612781E-2
239	7.1304323239E-2	7.1325276204E-2
240	7.1499543811E-2	7.1487000224E-2
241	7.1631736366E-2	7.1604321375E-2
242	7.1789636433E-2	7.1770297393E-2
243	7.2076612278E-2	7.2068983479E-2
244	7.2334656048E-2	7.2299914878E-2
245	7.2586354674E-2	7.255442893E-2
246	7.2884736638E-2	7.2859421563E-2
247	7.3044435913E-2	7.3046309005E-2
248	7.3223650483E-2	7.3247426691E-2
249	7.3490019914E-2	7.3518445407E-2
250	7.3664892932E-2	7.369938737E-2
251	7.3901972844E-2	7.3943416283E-2
252	7.4159430303E-2	7.4193916765E-2
253	7.4314279878E-2	7.435826153E-2
254	7.4497175168E-2	7.4534247312E-2
255	7.4746779085E-2	7.4776065598E-2
256	7.4897594956E-2	7.4958674696E-2
257	7.5174563208E-2	7.5226231035E-2
258	7.5431496866E-2	7.5480741823E-2
259	7.5578748298E-2	7.5627726625E-2
260	7.5846465098E-2	7.5891543498E-2
261	7.6053612929E-2	7.6105805355E-2
262	7.6337096043E-2	7.6347865255E-2
263	7.6514457916E-2	7.6530461556E-2
264	7.6717024854E-2	7.6724811711E-2
265	7.6938384493E-2	7.6953257186E-2
266	7.7179202086E-2	7.7195532336E-2
267	7.7355852284E-2	7.7380879099E-2
268	7.751345267E-2	7.7515842147E-2
269	7.7686269623E-2	7.7692906396E-2
270	7.7857693129E-2	7.7851875006E-2
271	7.8104034678E-2	7.8099608249E-2
272	7.8305145526E-2	7.8278045829E-2
273	7.8519950218E-2	7.8488079073E-2
274	7.8751378234E-2	7.8692124318E-2
275	7.8975548156E-2	7.8935617458E-2
276	7.918690623E-2	7.9149293648E-2
277	7.9336786253E-2	7.9300105562E-2
278	7.9568831685E-2	7.9537104041E-2
279	7.98333686E-2	7.9778228023E-2
280	8.0002151169E-2	7.9949679991E-2
281	8.0229189924E-2	8.0155810736E-2
282	8.0423683349E-2	8.0365783965E-2
283	8.0659379876E-2	8.0595708723E-2
284	8.0823614576E-2	8.0775580776E-2
285	8.1140675413E-2	8.1075887038E-2
286	8.1377593605E-2	8.1329650866E-2
287	8.1631608767E-2	8.1600107493E-2
