0	6.960180871E-1	6.960180871E-1	6.960180871E-1	6.960180871E-1	6.960180871E-1
1	7.0662728998E-1	7.0610360405E-1	7.0603485729E-1	7.0576494304E-1	7.0587192428E-1
2	7.1958328987E-1	7.1896112613E-1	7.1886279159E-1	7.1848713766E-1	7.1843770839E-1
3	7.3356701243E-1	7.3297919744E-1	7.3320686982E-1	7.3316312424E-1	7.3330021437E-1
4	7.4247273301E-1	7.4203659775E-1	7.4228030898E-1	7.4206589592E-1	7.4202820718E-1
5	7.5822709792E-1	7.578525925E-1	7.5807155121E-1	7.5763756316E-1	7.5721935857E-1
6	7.7131023227E-1	7.7101937636E-1	7.7087332886E-1	7.703370585E-1	7.6995074588E-1
7	7.8104813733E-1	7.8093541901E-1	7.8083530265E-1	7.8027203274E-1	7.7983505214E-1
8	7.8773224834E-1	7.8775132794E-1	7.8800636971E-1	7.8749427009E-1	7.8704774825E-1
9	8.0008278651E-1	7.9979313424E-1	7.997360732E-1	7.9944509877E-1	7.9897499907E-1
10	8.1254954629E-1	8.1224191949E-1	8.1215634919E-1	8.120031049E-1	8.1141374939E-1
11	8.2572870212E-1	8.2543641213E-1	8.2536474225E-1	8.2533673781E-1	8.2499587856E-1
12	8.383699725E-1	8.3807420365E-1	8.3805928588E-1	8.3794060359E-1	8.3777689937E-1
13	8.5224204844E-1	8.5193133041E-1	8.5158870944E-1	8.5125735853E-1	8.5102747108E-1
14	8.601385373E-1	8.5972479924E-1	8.5927238489E-1	8.591223213E-1	8.591106733E-1
15	8.7112291825E-1	8.7063928813E-1	8.7024040317E-1	8.7017567355E-1	8.7007853733E-1
16	8.8941080993E-1	8.8920043545E-1	8.8892598463E-1	8.8846400821E-1	8.8841144204E-1
17	9.0186181818E-1	9.0171866242E-1	9.0130628534E-1	9.0069389699E-1	9.008123852E-1
18	9.1173435969E-1	9.1168926541E-1	9.1130655015E-1	9.1064555014E-1	9.106921438E-1
19	9.2417834714E-1	9.2424237584E-1	9.2386221658E-1	9.2348197788E-1	9.2386322297E-1
20	9.3593842377E-1	9.3595775476E-1	9.3564146604E-1	9.3559579514E-1	9.3603715639E-1
21	9.4571830774E-1	9.4598024606E-1	9.4504682865E-1	9.4501072018E-1	9.4512816336E-1
22	9.5934367988E-1	9.5955117727E-1	9.5880748231E-1	9.5873687776E-1	9.5885613199E-1
23	9.6713295462E-1	9.6724845452E-1	9.6649185413E-1	9.6627882374E-1	9.6646102837E-1
24	9.7220583856E-1	9.7226392214E-1	9.71580031E-1	9.7137242374E-1	9.7157364736E-1
25	9.7978602724E-1	9.7989497882E-1	9.7917529231E-1	9.7915629979E-1	9.7949602897E-1
26	9.8697890777E-1	9.8703215009E-1	9.8629399176E-1	9.8633051301E-1	9.8658697797E-1
27	9.9273960756E-1	9.9291682294E-1	9.921717419E-1	9.9220511349E-1	9.9233035802E-1
28	9.986946125E-1	9.9893650591E-1	9.9799218831E-1	9.9814686104E-1	9.9810087358E-1
29	1.0046138487E0	1.0048408076E0	1.003763432E0	1.0038559969E0	1.0038620705E0
30	1.0114493216E0	1.0116391598E0	1.0105267441E0	1.0105834304E0	1.0105593106E0
31	1.0165557295E0	1.0168812809E0	1.015585096E0	1.0154668613E0	1.0153369046E0
32	1.0236929675E0	1.0239895273E0	1.0226595761E0	1.0226716164E0	1.0225597371E0
33	1.0298546607E0	1.0302626708E0	1.0289540188E0	1.0290269885E0	1.0289630651E0
34	1.035744213E0	1.0360718455E0	1.034769236E0	1.0347972758E0	1.0346246008E0
35	1.0399294163E0	1.0402985781E0	1.0390501548E0	1.039283073E0	1.0390397916E0
36	1.046805346E0	1.0471332355E0	1.0459958757E0	1.0459511781E0	1.0457436868E0
37	1.051184903E0	1.0515359206E0	1.0504761044E0	1.0505049336E0	1.050196035E0
38	1.0573415987E0	1.0576945387E0	1.0566006942E0	1.0566847889E0	1.0563519023E0
39	1.0618588266E0	1.0619191644E0	1.0607251752E0	1.0608094214E0	1.0605403026E0
40	1.0663567097E0	1.0664779543E0	1.0653835366E0	1.0654503394E0	1.0651398562E0
41	1.0699234835E0	1.0700929534E0	1.0691536594E0	1.0692225472E0	1.0688338022E0
42	1.0739886916E0	1.0741487566E0	1.0732830392E0	1.0735092774E0	1.0732087485E0
43	1.0773755603E0	1.0774939133E0	1.0766975818E0	1.076910672E0	1.076568546E0
44	1.0803059766E0	1.0805792547E0	1.0797763138E0	1.0799537525E0	1.0797137671E0
45	1.0837360528E0	1.0841619326E0	1.0832867015E0	1.0834178059E0	1.0834201423E0
46	1.0864173281E0	1.0869648118E0	1.0860669992E0	1.0862106105E0	1.0862666002E0
47	1.0886467456E0	1.0892751358E0	1.0884477479E0	1.0886206313E0	1.0885589009E0
48	1.0917056456E0	1.0923556462E0	1.0915985916E0	1.0917698529E0	1.0915801922E0
49	1.0940261712E0	1.0946164679E0	1.0938675517E0	1.0940029172E0	1.0938331616E0
50	1.0974332288E0	1.098088969E0	1.0974087777E0	1.0974732272E0	1.0973072029E0
51	1.1013640999E0	1.1020136905E0	1.1011860075E0	1.1011163622E0	1.1009398206E0
52	1.1044668823E0	1.1050646976E0	1.1041663058E0	1.1041670632E0	1.1039307162E0
53	1.1080475354E0	1.1087355789E0	1.1078866543E0	1.1078956986E0	1.107607246E0
54	1.1107615299E0	1.1113943581E0	1.1106263956E0	1.1107276608E0	1.1104955105E0
55	1.1143309411E0	1.1149683559E0	1.1141800569E0	1.1142655886E0	1.1140649555E0
56	1.116607254E0	1.1173100183E0	1.116411557E0	1.1165009843E0	1.1162902179E0
57	1.11901816E0	1.1196286308E0	1.1187155309E0	1.118796683E0	1.1185787832E0
58	1.1209451366E0	1.1216478891E0	1.1207585622E0	1.1208774857E0	1.1205362793E0
59	1.1238347601E0	1.1244692148E0	1.1234956097E0	1.1236346864E0	1.1231408612E0
60	1.1270016339E0	1.1275934431E0	1.1265398094E0	1.1266081763E0	1.1262100121E0
61	1.1286823528E0	1.1292387554E0	1.128143981E0	1.1282234098E0	1.1278364564E0
62	1.131130316E0	1.1317340272E0	1.1305885506E0	1.1307516108E0	1.1304573397E0
63	1.1336157133E0	1.1343066665E0	1.1331928042E0	1.1333789034E0	1.133108467E0
64	1.1356122447E0	1.1363445346E0	1.1353207751E0	1.135456798E0	1.1352030578E0
65	1.1380104532E0	1.1385897656E0	1.1375878422E0	1.1375886941E0	1.1372766857E0
66	1.1407726513E0	1.1414149773E0	1.1403350321E0	1.1402825524E0	1.1400474723E0
67	1.1433242521E0	1.1439559287E0	1.1428564265E0	1.1427988516E0	1.1424534645E0
68	1.1452912779E0	1.145882855E0	1.1446826616E0	1.144614006E0	1.1442042186E0
69	1.1477152304E0	1.1482171321E0	1.1470925261E0	1.1469610324E0	1.1466427402E0
70	1.1500315106E0	1.150546861E0	1.1494187202E0	1.1492938382E0	1.1489348207E0
71	1.1522292294E0	1.1527716173E0	1.1518060515E0	1.151697699E0	1.1512703428E0
72	1.1539785786E0	1.1543213334E0	1.1533955464E0	1.1533199611E0	1.1529942112E0
73	1.156343844E0	1.156692787E0	1.1558006581E0	1.1557213216E0	1.1553988653E0
74	1.1580434763E0	1.15849405E0	1.1575518777E0	1.1574255146E0	1.1571178734E0
75	1.1612788047E0	1.1617589043E0	1.1607619003E0	1.1605936696E0	1.160236556E0
76	1.1628341282E0	1.1633264401E0	1.1623448835E0	1.1622198182E0	1.1618457078E0
77	1.1653483916E0	1.1658901302E0	1.1649537567E0	1.1648339141E0	1.1644109007E0
78	1.1674356585E0	1.1679080494E0	1.1669338468E0	1.1668942748E0	1.1664317068E0
79	1.1694673631E0	1.1699606151E0	1.1690074224E0	1.1689520326E0	1.1684273866E0
80	1.1717343217E0	1.1721661186E0	1.171421019E0	1.1712969729E0	1.1707460096E0
81	1.1738943599E0	1.1742541055E0	1.1735389409E0	1.1734299184E0	1.1729017004E0
82	1.1755914538E0	1.1760248675E0	1.1752783432E0	1.1750830211E0	1.1746090058E0
83	1.1776593633E0	1.1781926615E0	1.1773784952E0	1.177143557E0	1.1767102768E0
84	1.1791930096E0	1.1797366988E0	1.1788867996E0	1.1785982871E0	1.1781347982E0
85	1.1817067189E0	1.1822823768E0	1.1814847495E0	1.1811652468E0	1.1807584321E0
86	1.1841338783E0	1.1846478897E0	1.1839185435E0	1.1836083288E0	1.1832686434E0
87	1.1853904843E0	1.1858518124E0	1.185160068E0	1.1848469824E0	1.1844394715E0
88	1.187143519E0	1.1876686107E0	1.1870671983E0	1.1866904696E0	1.186407607E0
89	1.1896097352E0	1.190218992E0	1.1896345556E0	1.1891912121E0	1.1888541463E0
90	1.1911002957E0	1.1916212509E0	1.1909044649E0	1.1904490134E0	1.1900952616E0
91	1.1931034209E0	1.1936242051E0	1.192743051E0	1.1923085456E0	1.1919666019E0
92	1.1949285619E0	1.1954253665E0	1.1944494642E0	1.1939146328E0	1.1935367119E0
93	1.1966675239E0	1.1972074285E0	1.1961707523E0	1.1956135504E0	1.1950115842E0
94	1.1982484273E0	1.1987668841E0	1.1976359599E0	1.1970615003E0	1.1963974945E0
95	1.2009048254E0	1.2014249344E0	1.2001787981E0	1.1996721915E0	1.1991544582E0
96	1.203075142E0	1.2036150708E0	1.202333573E0	1.2017825245E0	1.2011932181E0
97	1.2059741085E0	1.2064645379E0	1.2050721369E0	1.2045134756E0	1.2038778548E0
98	1.2080866707E0	1.208624054E0	1.2072602092E0	1.2066386497E0	1.2060093923E0
